"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.49345,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.8984,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.19523,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.44028,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.72483,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.92872,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.1111,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.3706,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.792,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3878,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.0003,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.3245,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.3978,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.4232,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.473,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.5534,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.619,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.7023,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-01",95.29368,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-02",95.15248,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-03",95.27548,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-04",95.70078,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.2261,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.74286,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.26736,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.75176,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.11708,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.43782,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.70111,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.02898,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.41785,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.79897,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1917,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.4444,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.5095,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4852,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.5172,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6059,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7393,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.9232,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.136,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.3579,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.5045,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.556,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.483,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2881,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0048,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.7673,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.5066,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2721,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.0752,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.9248,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.87063,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.90817,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.0007,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.0946,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1035,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.001,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.78401,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.5555,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.40939,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.3222,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.27555,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22207,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.2261,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.32195,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.46139,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.58284,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.59057,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.54619,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.57745,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.70899,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.90163,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1142,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2772,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3783,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4506,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4499,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4041,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.4393,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5115,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5782,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.6045,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6033,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6235,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6617,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.666,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6928,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6502,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5282,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4126,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3189,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2514,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2339,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.2309,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.174,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.0788,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.97929,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.90372,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.87501,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.84954,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.84267,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.85731,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.89622,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.96819,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0166,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0698,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.1169,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0878,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0293,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0923,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2128,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.3651,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5062,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6293,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7507,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8016,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8212,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9148,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0924,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2493,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4117,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5478,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.5991,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6234,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6489,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.6512,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.617,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5283,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4732,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4702,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.466,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4257,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.373,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2331,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0683,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9367,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7516,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6042,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.4716,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3701,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.2279,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.077,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.88999,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.68906,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.53077,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.39774,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.37296,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.40326,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.43363,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.37785,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.94386,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.9862,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.90289,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.74976,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.42279,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.25471,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.88675,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.30091,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.5943,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.71895,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.91079,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.1402,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5313,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.0181,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.3858,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.6298,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.7795,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.8658,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.8733,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-09",101.8992,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9002,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-11",101.899,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.119,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.26524,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.81442,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",97.61449,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.45838,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",99.28625,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",100.0328,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",100.7328,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",101.4308,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",101.9999,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",102.3941,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",102.6668,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.8701,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",103.0592,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",103.1577,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",103.1834,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",103.1324,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",102.9883,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",102.842,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",102.7771,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",102.7734,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.7207,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.6121,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.5281,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.4682,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",102.487,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",102.5121,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",102.4116,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",102.1594,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.7799,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.3237,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.9189,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.6742,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.6173,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.6282,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.721,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.8258,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.7991,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.734,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.6763,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.6367,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.615,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.6908,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.9247,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",101.1787,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.3488,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.4047,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.4793,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.5186,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.4837,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",101.4324,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",101.3989,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",101.3065,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",101.1051,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.8459,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.7104,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.63,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5425,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4898,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4632,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3874,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.2333,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0074,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.62948,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.07175,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",98.58173,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",98.27192,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",98.10883,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",98.13633,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",98.25852,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.35055,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.34373,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.20268,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",97.82847,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",97.2169,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",96.65995,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",96.21678,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",95.92506,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",95.86394,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",95.89281,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",96.04073,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",96.25292,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",96.36381,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",96.43783,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",96.43387,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",96.35593,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",96.37805,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",96.5593,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",96.85626,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",97.30469,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",97.77438,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.091,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.27495,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.25929,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.18966,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",98.1807,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",98.3339,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",98.50456,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",98.70163,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.81332,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.8248,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.77564,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.86928,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.10746,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.4558,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.84753,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.1981,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.4281,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",100.5448,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6023,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.6193,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5564,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4541,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.3407,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2823,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.1509,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.92461,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.76718,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",99.75324,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.81833,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.96289,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.049,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.0358,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.98027,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.85966,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.73125,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.66258,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.66991,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.71767,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.84946,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1402,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.4781,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5329,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.85004,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.05521,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.62357,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.00055,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.24217,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.19094,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.0338,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",101.4618,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",102.3647,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",102.7864,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",102.7987,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",102.4086,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.8568,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3857,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.2038,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.3169,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.5897,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.7534,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.7203,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-09",101.5584,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.2829,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.9139,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-01",97.11841,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.74554,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.6358,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.68439,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.80425,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.94216,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.16898,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.5094,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.84453,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.20181,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.61393,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.95553,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.19382,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.41879,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.65343,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.88737,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0524,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0795,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.041,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0425,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1487,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.3487,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.5638,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8351,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.0761,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.2538,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3906,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.3378,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0428,
"NLD","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.6347,
